02_genomes/raw/GCA_902172885.1.fna	ypseudotuberculosis	-	adk(1?)	argA(~2)	aroA(1)	glnA(2)	thrA(5)	tmk(6)	trpE(1)
02_genomes/raw/GCA_902173015.1.fna	ypseudotuberculosis	-	adk(1?)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(1)
02_genomes/raw/GCA_902173065.1.fna	ypseudotuberculosis	-	adk(1)	argA(~2)	aroA(1)	glnA(2)	thrA(5)	tmk(6)	trpE(1)
02_genomes/raw/GCA_902172995.1.fna	ypseudotuberculosis	-	adk(~1)	argA(2)	aroA(1)	glnA(2)	thrA(8)	tmk(2)	trpE(1)
02_genomes/raw/GCA_902173125.1.fna	ypseudotuberculosis	-	adk(1)	argA(~2)	aroA(1)	glnA(2)	thrA(5)	tmk(6)	trpE(1)
02_genomes/raw/GCA_902173155.1.fna	ypseudotuberculosis	-	adk(1)	argA(~2)	aroA(1)	glnA(2)	thrA(5)	tmk(6)	trpE(1)
02_genomes/raw/GCA_902173275.1.fna	ypseudotuberculosis	-	adk(-)	argA(2)	aroA(1)	glnA(2)	thrA(8)	tmk(2)	trpE(1)
02_genomes/raw/GCF_900460705.1.fna	ypseudotuberculosis	-	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(-)	trpE(1)
02_genomes/raw/GCF_000255775.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000255875.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000255895.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000255755.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000255795.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000255735.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000255815.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000255835.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000255855.1.fna	ypseudotuberculosis	-	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(5?)	trpE(10)
02_genomes/raw/GCF_000382505.1.fna	ypseudotuberculosis	-	adk(1)	argA(5?)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000382525.1.fna	ypseudotuberculosis	-	adk(1)	argA(79?)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000382545.1.fna	ypseudotuberculosis	-	adk(1)	argA(79?)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000268545.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000268325.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000268565.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000268585.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000268345.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000268365.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000268385.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000268405.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000268425.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000268445.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000268605.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000268465.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000268485.2.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000268645.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000268505.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000268525.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000268685.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000268725.2.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000269265.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000269285.2.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000268745.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000269305.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000269325.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000268765.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000269345.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000268785.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000268805.2.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000268825.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000268845.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000268865.2.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000268885.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000268905.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000269365.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000268925.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000268945.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000268965.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000269385.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000268985.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000269005.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000269025.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000269405.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000269045.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000269065.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000269085.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000269105.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000269425.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000269445.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000269145.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000269165.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000269185.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000269205.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000269465.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000269225.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000269485.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000269245.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000705315.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000275685.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000320425.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000323185.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000320445.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000320465.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000323205.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000323225.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000323285.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000323305.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000323325.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000323345.1.fna	ypseudotuberculosis	-	adk(1)	argA(79?)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000323365.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000323385.1.fna	ypseudotuberculosis	-	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2?)	trpE(10)
02_genomes/raw/GCF_000323405.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000323425.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000323445.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000323465.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000323485.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000323505.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000323525.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000323545.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000323565.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000323585.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000323605.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000323625.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000323645.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000323665.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000323685.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000323705.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000324785.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000323745.1.fna	ypseudotuberculosis	-	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2?)	trpE(10)
02_genomes/raw/GCF_000323785.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000323805.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000323825.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000323845.1.fna	ypseudotuberculosis	-	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(10?)	trpE(10)
02_genomes/raw/GCF_000323865.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000323885.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000323905.1.fna	ypseudotuberculosis	-	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(10?)	trpE(10)
02_genomes/raw/GCF_000323925.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000323965.1.fna	ypseudotuberculosis	-	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2?)	trpE(10)
02_genomes/raw/GCF_000323985.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000324005.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000324025.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000324065.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000324085.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000324105.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000324125.1.fna	ypseudotuberculosis	-	adk(1)	argA(74?)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000324145.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000324165.1.fna	ypseudotuberculosis	-	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(10?)	trpE(10)
02_genomes/raw/GCF_000324185.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000324205.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000324225.1.fna	ypseudotuberculosis	-	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2?)	trpE(10)
02_genomes/raw/GCF_000324245.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000324265.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000324285.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000324305.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
02_genomes/raw/GCF_000324345.1.fna	ypseudotuberculosis	90	adk(1)	argA(2)	aroA(1)	glnA(2)	thrA(5)	tmk(2)	trpE(10)
